no.,track_id,song_name,singer_list,album_name,audio_url
1732,406276623,Killing Me Softly with His Song,Kenny Garrett,"Warner Jams, Vol 1",http://m801.music.126.net/20230108155200/49141be6880b9f8093ccd7806acf6eb0/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17097070966/3a7d/6dca/77b7/45e3b9838e26ff50b2ed5e11ddd463ce.flac
1733,37906426,Please Don't Have Somebody Else,Madeline Juno,Salvation,http://m801.music.126.net/20230108155200/a7a8f87a74adb572812fe0533555e503/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/11202192992/6c4a/3062/e899/86ab6b80d94bedbf203b9020709d614e.mp3
1734,29497924,Light A Fire,Rachel Taylor,Come Alive,http://m8.music.126.net/20230108155200/6b25ed810796582aefcfbefb514a49df/ymusic/2cda/c56e/4b99/8405794d350a254bae70cbf3fd72f049.mp3
1735,28911982,Circuit Breaker,Wildcat! Wildcat!,No Moon At All,http://m8.music.126.net/20230108155200/92308e0d4b6d368c28991b84866599ff/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3048276420/57c6/6abf/7fcb/a721105463fcd0589cc03b5337ab874d.flac
1736,1463045481,Hand Me Down,MyKey,Hand Me Down,http://m801.music.126.net/20230108155200/24083b379f4e745fc6d3ecb08db6c246/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17269453474/8998/d2ae/6d06/25634a58db53a7e02f3f73111d8ead84.flac
1737,1435177840,Wonderful U,Zkaaai,Wonderful U,http://m8.music.126.net/20230108155200/804277921d06753dbeeb1d77ee308897/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14056143538/ae17/bf26/8e58/1f215f23746ea2e04cc14e1aadbc7c8a.flac
1738,515816220,Who? (feat. Shiloh Dynasty),"TSUKI,Shiloh Dynasty",Who? (feat. Shiloh Dynasty),http://m801.music.126.net/20230108155200/161a89cbf8464ce2c9c3b56ece83a2ba/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/11979314918/4386/4508/9cdf/a735e74cb0943f0b983a8585f9972155.flac
1739,1438905028,The Less I Know The Better X Sexy Back,"Leron Hinds,Timbaland",The Less I Know The Better X Sexy Back,http://m801.music.126.net/20230108155200/5ae3955ed288c24e1327489140d9c2f2/jdymusic/obj/w5zDlMODwrDDiGjCn8Ky/2093577587/ef42/27f2/c896/f6f9e4c7f07d8c189faef660d212732b.mp3
1740,2871921,Wanting And Waiting,Kathryn Williams,The Quickening,http://m8.music.126.net/20230108155200/372d6f74b8ca944099c9caaf92323b3b/ymusic/060c/0f08/050b/1f12e9a7a98be5841a102af57a61b928.mp3
1741,1317369225,Under Pressure,"Shawn Mendes,teddy<3",Under Pressure,http://m801.music.126.net/20230108155200/e9adfcd09b7de64755c06d551ed56427/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19412588114/f861/23f4/2e99/e82065bf8d5a990b098af35faf789d26.flac
1742,427298755,Ik Ardas Wahe Guru,White Sun,White Sun II,http://m8.music.126.net/20230108155200/42593aa6e389ecb3b3ef857ea420ed52/ymusic/6465/666a/6114/a8f631927274ee24436d414d2b1cb6c3.mp3
1743,432926271,Moments,"Kidnap Kid,Leo Stannard",Eton Messy In:Season (Autumn / Winter 2016),http://m801.music.126.net/20230108155200/8e251a419dd499f323c5a4ccff3d2629/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/11202704367/a39d/23cd/0e81/084ea7e48fe1db5341054655b779419d.flac
1744,21510438,That Place in Your Heart,Ronan Hardiman,Anthem,http://m8.music.126.net/20230108155200/22cbe3293976ae16c59d12fa058d194f/ymusic/af25/fa67/ef90/da1be511eba046c8291a9fd070cd8440.mp3
1745,17204595,So What,Dogg Master,Injection,http://m8.music.126.net/20230108155200/649f8fed8bc10352cf784111499f75bd/ymusic/0eeb/cbba/3042/aae6dcd85eb5622f84e8d05c9ed58309.flac
1746,4049399,"Hotel California (Live on MTV, 1994)",Eagles,Hell Freezes Over,http://m801.music.126.net/20230108155200/3cdd7be7cf514d15cd7b57c3a0cccf19/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15263890401/1f31/32c9/9c25/458c80596fd691cc661f2665c0f18df5.flac
1747,30212897,BO$$,Fifth Harmony,Reflection,http://m8.music.126.net/20230108155200/1b5d3d12f236803e60fd8f405d98f628/ymusic/208b/6442/3b5b/d7730764b86305f5352eb4bfef537b77.flac
1748,28403321,Ride,SoMo,SoMo,http://m8.music.126.net/20230108155200/4f8a2f7da0c43706561443d1b67b6612/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3063690590/697c/de0e/8287/d29d4293bd008da6bb383d26b5d9c56a.flac
1749,504492133,I Just Can't,"R3HAB,Quintino",I Just Can't,http://m8.music.126.net/20230108155200/dbfa95cb30647da5caa9960d0d66cf37/ymusic/7786/7e1b/ab65/36a3a0dc5a74604de6e4456f05513c28.flac
1750,1332876660,Choygacha,Ulug'bek Rahmatullayev,Yonimda,http://m8.music.126.net/20230108155200/30af0c6fbefc62ad5250674ae7df7906/ymusic/0452/0309/545b/3831823a434c25e85b88c19546741644.mp3
1751,447296411,Cake,"Flo Rida,99 Percent",This Is A Challenge,http://m8.music.126.net/20230108155200/d65d2e5aa0354fb5a7490f2d1e1815d0/ymusic/e8ea/9331/2b71/740e73e093f3b254e53cde367d9b40c1.mp3
1752,30064764,Tie You Up (Radio Mix),Angelika Vee,Tie You Up,http://m8.music.126.net/20230108155200/a76d151a165368d1b941762c0574224e/ymusic/e716/712c/a5ef/0e820bc0b5ced990b749d9f2682746a2.flac
1753,1992627784,If I Get Caught,dvsn,Working On My Karma,http://m801.music.126.net/20230108155200/4502ff23e055f2c27ccf1b8103d951c7/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/16034243967/969a/4ac6/cbdd/ef980538100192b2eeb42c60b1b5a017.flac
1754,2059077,Two Is Better Than One,Tyler Ward,"Tyler Ward Covers, Vol. 1 (Acoustic Version)",http://m8.music.126.net/20230108155200/8c98564c85cc943999da85e5c10dafd4/ymusic/9b5d/70c9/65eb/e63910e4c3773e8f84ddbd52fa27a183.mp3
1755,17950501,Automatic,Pajaro Sunrise,Pajaro Sunrise,http://m801.music.126.net/20230108155200/efca3b3f59de6b8cb5bf6a8432a94659/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/13032723783/87b3/430f/34e1/33a0be5d99c2899002f6910805e91627.flac
1756,18803200,On The Floor,"Jennifer Lopez,Pitbull",On The Floor,http://m801.music.126.net/20230108155200/c5e3713f1768a8a0b0edac609ab20404/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19665763845/ec11/1145/c4b4/0211d27c2eba18a34412d4a97b5aba17.flac
1757,1461535938,The Way I Love You,"yaeow,Neptune",The Way I Love You,http://m8.music.126.net/20230108155200/f23a437cf717260a03a9968d9080bffd/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3291484043/9e93/2222/567b/8a3b4fb5dbd0832f8a9bd3e28d046bc0.flac
1758,457761479,Hellfire,Barns Courtney,The Dull Drums,http://m801.music.126.net/20230108155200/a1e3f16129b2f98d894257bfad47e59d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19626623795/b652/df3e/179d/6712e953fd0b6172264ed6694e9b28e1.flac
1759,1370897539,Must Have Been The Wind,Alec Benjamin,Must Have Been The Wind,http://m801.music.126.net/20230108155200/a62b7d6a292ee3407756cb7f67a37d94/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19095449435/d27a/ceb5/f783/2e9cac0f31bd1182f4db3f047d7463d5.flac
1760,21974991,Burn (Radio Mix),Usher,Burn,http://m801.music.126.net/20230108155200/539e300111a7a9f29425036430dc67ab/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9040170277/0638/66b4/3f3b/1b19c045d3577a17359f99918f98c446.mp3
1761,1390375468,I Lost a Friend,FINNEAS,Blood Harmony,http://m8.music.126.net/20230108155200/027d76a15bea9439dc31414730e13868/ymusic/5358/0008/515d/d242ca1f1e7b9ca58715f7e6507c4fec.flac
1762,1397317478,Ghost,"Au/Ra,Alan Walker",DEATH STRANDING: Timefall (Original Music from the World of Death Stranding),http://m801.music.126.net/20230108155200/3cde5d2776782abe2b090e880025ac67/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/9002114619/3dd0/d2cd/870b/9a97b5fededcbb75f1bebe91eae74418.mp3
1763,865861179,Lost You To The Gathering Night,Owsey,You're Always Young In My Dreams,http://m8.music.126.net/20230108155200/1cf33eba639c00efff2bdd528ea1f0ab/ymusic/7f61/e9bf/44cf/0f2a8f7906d95bf890f2050d2779efe6.mp3
1764,523041065,I Can't Help,Sarcastic Sounds,I Can't Help,http://m801.music.126.net/20230108155200/b9fae8fc7b0af814bcae2dafc9e63298/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/5229997638/e3a3/6ce4/fbb6/b34a97ac8eed0e63114a49277baf1297.mp3
1765,1435422387,quarantine freestyle,bbno$,quarantine freestyle,http://m801.music.126.net/20230108155200/fc9c550f469c066b17e42c3be31852e1/jdymusic/obj/w5zDlMODwrDDiGjCn8Ky/1981299553/e0d2/ef77/cd15/e749452e1938e5b1ebc573e7050f0fb7.flac
1766,988191,Mad World (American Idol Studio Version),Adam Lambert,Season 8 Favorite Performances,http://m8.music.126.net/20230108155200/40fa1fb77403d467d4ffbec3bee96152/ymusic/5bc7/5dc2/df6d/64675f00987e35d1bf7b5d3e84092766.mp3
1767,563999356,Never Not,Lauv,I met you when I was 18. (the playlist),http://m801.music.126.net/20230108155200/591930f2fbb21eced5a61dec418f3655/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/20491605960/45a0/2320/fd4e/d53c3756f3909b1fe05e00cc3fe93b46.flac
1768,1306566284,Dreamers,"Toomanylefthands,Hedegaard",Dreamers,http://m801.music.126.net/20230108155200/e213495a2412c7f0f37b28522c7f1e8c/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8981656545/1698/ab9a/5560/0d4b32d2c6835a1c2eb487b68986e270.mp3
1769,1435914499,Supernatural,Amy Peters,Fever Dream,http://m801.music.126.net/20230108155200/d39e191da4caf3025f6dccb0a4c30e4f/jdymusic/obj/w5zDlMODwrDDiGjCn8Ky/1994540595/b1f9/ace0/33a2/1bc9593d232980a9175f30d7269ad20b.mp3
1770,17416881,'S Wonderful,Diana Krall,The Very Best Of Diana Krall,http://m8.music.126.net/20230108155200/fb34c3a14e3dbccd719c7b07a9be32ad/ymusic/4ef2/c6cf/af44/b0073bf073fb05904f62cb3fa7bcd93a.mp3
1771,21308328,Blue Monday,New Order,Substance,http://m801.music.126.net/20230108155200/dd4893cfdec5667ac6fa2193fe80c29a/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19229474268/d9ae/2019/0e36/1d9a5f8cb12e36e9885488c6e6fb6d67.flac
1772,16661978,Whiskey Lullaby,"Brad Paisley,Alison Krauss",Mud On The Tires,http://m801.music.126.net/20230108155200/924bf16f384365bd3ba4b09c610e7bfb/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15176423227/5df3/d9c1/5a09/c2bfe940e3079fcbab5f33a97dafdb31.mp3
1773,21395551,Oh Darling,Plug In Stereo,Nothing To Something,http://m801.music.126.net/20230108155200/ab15ea1e179b541122fcbc667b07e09b/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19105945058/0a67/50af/f72e/e32c98d0c58abb9365d7ae589d1f5b2e.flac
1774,30903854,Conqueror (feat. Estelle and Jussie Smollett),"Empire Cast,Estelle,Jussie Smollett",Original Soundtrack from Season 1 of Empire (Deluxe),http://m801.music.126.net/20230108155200/4fb1ec48b608e8496f1d28bc7b486489/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/15009717531/b91d/54c3/0bdf/365e575be3b0beed682ec94d19e66387.mp3
1775,5139826,Nadine (Single Version),Chuck Berry,"The Best of Chess Records Original Artist Recordings Of Songs In The Film ""Cadillac Records""",http://m8.music.126.net/20230108155200/b2edeffb2ffc86d51bc9fc67b18bb29a/ymusic/c3c9/ade4/ab7d/e561529600c127268ffacbe4c61e37e8.mp3
1776,1392079455,Come Together (2019 Mix),The Beatles,Come Together,http://m8.music.126.net/20230108155200/129dd41344a4de9c8930b8ba298840ec/ymusic/005b/5609/045e/7192259826ac7b65d527348d9e37c537.mp3
1777,20553979,Gimme That,Chris Brown,Chris Brown,http://m8.music.126.net/20230108155200/f400a7e6990c95c2107900340dcd5ec6/ymusic/7965/139f/cd17/8efc1eed744f9abec36e1a3f71616895.flac
1778,27490906,Years,"Alesso,Matthew Koma",Absolute Dance Winter 2013,http://m8.music.126.net/20230108155200/887b653ccc872db2e0ea0a745207fbee/ymusic/fcee/c789/5775/6c93c5b1ea5fc8b2aa50a33e48af2329.flac
1779,1363642894,Garbage,"Joakim Molitor,Cazzi Opeia",Garbage,http://m8.music.126.net/20230108155200/1c5f58fa36d18a03ba637e25fb27c1a1/ymusic/075b/0159/0f5a/0184904adc635a2b683d804bbb569034.flac
1780,1439161954,I Fall,Victor Lundberg,Deep and Abiding,http://m801.music.126.net/20230108155200/14aac7823250d71bb02e5e5a0fdc5424/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7642849452/58d8/7d13/5f52/4e37e87dc124fcd52d1bdf7df1632c69.mp3
1781,866040893,Sleepless,Novo Amor,Birthplace,http://m801.music.126.net/20230108155200/38c55d8c77abf3f98e00a9be97fdcf81/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7875417018/dc57/a2ae/4f6e/673ffa028b328d04761b6695c09817ba.flac
1782,497559522,ocean eyes,Billie Eilish,dont smile at me,http://m8.music.126.net/20230108155200/458ab7a69839ae21cd7f23f321b7dbf7/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/4038336927/2a22/e1d7/3870/a4e8aa9118d58bf81baf3b93ac0fb04c.flac
1783,2187769,...Baby One More Time,Britney Spears,...Baby One More Time,http://m801.music.126.net/20230108155200/b057c5e81779f13d11a9b6f6000c0f68/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/22259887007/9db8/2219/93dd/aff2c70cb26508ff2ca418b1c83d6ca0.flac
1784,558578721,Dance of Ganesha,Ajeet,Darshan,http://m801.music.126.net/20230108155200/41ec032af1c2dd27040957c7130393ba/jdymusic/obj/w5zDlMODwrDDiGjCn8Ky/2366480324/0cbb/7669/19ca/a4b32af7b1016ea3921b2be3766e17a2.flac
1785,518894600,Underneath The Mistletoe,Sia,Everyday Is Christmas,http://m8.music.126.net/20230108155200/efa309ff12d5cf8e3d205f81cae0c8ef/ymusic/150f/f3d0/72ca/e1d487467efecb8a5afdfef2bd12e607.flac
1786,445528626,If Everyday Was Christmas,Cruz Beckham,If Everyday Was Christmas,http://m801.music.126.net/20230108155200/733f7903a3bb6c1a138e68437707d1f0/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/5669730793/9dc5/0af2/57e7/a7c80f78af895e74e025d711e088b83e.mp3
1787,2001472,Safe & Sound,"Taylor Swift,The Civil Wars",Safe & Sound,http://m801.music.126.net/20230108155200/b53070125a4f04896d4c37af587c9608/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19875919611/af16/cf76/fc31/51cd0d1ca4ed61902c8447dd937205ef.flac
1788,1817044430,It's Easy to Remember,Wynton Marsalis,Standard time volume 3: The revolution of romance,http://m801.music.126.net/20230108155200/dec0a414719474b3739d2d93c4d965a6/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7241151788/4ad5/5fc2/647e/a9a8ff1d9edbabc5f8ab75a884516b18.mp3
1789,16517220,Soul Strut,Lady Daisey,In My Pocket,http://m8.music.126.net/20230108155200/403f3a99296108a64cb9884fcf826d88/ymusic/5158/560f/0259/f27839d501ae8c50f01b533a86f1b4b1.flac
1790,504265014,Dusk Till Dawn,"ZAYN,Sia",Dusk Till Dawn,http://m801.music.126.net/20230108155200/b3a9a94b9d63ae376ac385e5b7d5e866/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/4277980573/5d85/0dd5/f96d/88dc07fe85bd4c919e09fa2c86d6d845.mp3
1791,482796059,ran for office,"nilas,Bamiyah",ran for office,http://m8.music.126.net/20230108155200/af1440ffa99d8e5d1416c46d6c4bef99/ymusic/78b5/6346/a410/e681f3a0253e5539cc15991e7f6bae61.mp3
1792,526472181,Sweet Fruit,Loving,Loving,http://m801.music.126.net/20230108155200/efabeb0e0c125d695c5f0aeadfd4cefe/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/7813333876/df0c/b648/72d0/d15f938a7e4dcd93dced268329317974.flac
1793,26538229,Tennis Court,Lorde,Tennis Court,http://m8.music.126.net/20230108155200/5e577dfef5afd7df666868e4b6e278ed/ymusic/5864/4a68/ffa3/2ec761465beb5fa7f1885f07ce3eb30c.flac
1794,457770457,My Old Man,Zac Brown Band,Welcome Home,http://m801.music.126.net/20230108155200/a4e282555f51c4d312c82a46969522d5/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/13847609593/e7c8/de2b/79c7/b1128ea54ec5a4db4b7c973203077734.mp3
1795,29600336,Working It Out,James Blunt,When I Find Love Again,http://m8.music.126.net/20230108155200/0af72ad2217e7dc11fd5938c0617288e/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3061492486/5482/30c1/df27/52226f3ded14400731a8c885e8f1efa4.flac
1796,515535828,The Greatest Show,"Hugh Jackman,Keala Settle,Zac Efron,Zendaya,The Greatest Showman Ensemble",The Greatest Showman (Original Motion Picture Soundtrack),http://m801.music.126.net/20230108155200/dcca0857f431042b40bc6d81dfa79bde/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17170911180/bd62/71ef/a697/0a46455b0c272d5f5b06b72344d28b0f.flac
1797,28566570,Not A Love Song,Bean,Not A Love Song,http://m8.music.126.net/20230108155200/e592aa3efb4a429038abe47094f9dcd1/ymusic/1916/e289/8906/09d351922a56671b37fa19eae3e4e733.mp3
1798,21178421,Gone Too Soon,Michael Jackson,Dangerous,http://m8.music.126.net/20230108155200/bd2f9cdf89471e174dcd58a171246284/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14032023669/f24a/1f33/b2ff/de5b086a1f70cb3a2e9c628147996e4d.mp3
1799,1484052739,Crazy Over You,BLACKPINK,THE ALBUM,http://m801.music.126.net/20230108155200/6680d4198155c0ca48cd45bbaae2897e/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/16396296847/a9de/ad7d/8f98/ac3ed30806b3f4086adf903e567f1594.flac
1800,1305875823,Pathetic,"Ninajirachi,NaaH",Pathetic,http://m8.music.126.net/20230108155200/8203e9b5f22c7c31b966c2207273be05/ymusic/0709/0f52/035f/0ce007453388ba97ff47453be1bbbf1a.flac
1801,1475977,Beautiful Soul,Jesse McCartney,Beautiful Soul,http://m801.music.126.net/20230108155200/67766cd240d797629bc6f998ea2b84b4/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19625256718/10ce/e894/6d52/e725aaf602899a0f8f0d0a02d0f2318f.flac
1802,1419394795,Turbulence,Ella Vos,Turbulence,http://m801.music.126.net/20230108155201/df32d2fc9f0150369b47d55628aae400/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/4170521957/6c75/ac40/7af5/6ae1af744e15306b88b2e3808d2230d0.flac
1803,1327435842,Again.wav,Xori,Friday,http://m8.music.126.net/20230108155201/0c95fc2d9b81ade2c0452d7d585386b2/ymusic/0109/525c/535f/6c8cb9a3e8e6f3e56982d51dcafddae5.mp3
1804,30245131,Pressure,"Draper,Laura Brehm",Pressure,http://m8.music.126.net/20230108155200/d524d0f43993c06a7d27bd4528686d38/ymusic/dfb8/7372/836b/b9f8127ba6af70ae2640eba63b956b19.flac
1805,1348358468,Fix Me (Whiskey),Aaron Taylor,The Long Way Home,http://m801.music.126.net/20230108155200/caa6203c9da4e1b85699831def8be802/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8690240651/6499/5633/558c/7a5320483b16f526c8f97c1e0572d8b7.flac
1806,1346251896,Lucky for You,"Novo Amor,Gia Margaret",No Fun / Lucky for You,http://m8.music.126.net/20230108155201/cc571ca7790e623fe65e3bc55771db07/ymusic/5458/075d/035f/c28cfecb0f07db301d2a459ca90b5513.flac
1807,4284389,Light of the World,Starfield,The Kingdom,http://m801.music.126.net/20230108155200/b7bd61864422c5ae5ccec292ab575d6e/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8706323408/5415/c484/957c/f8407dd4c377b64fcf1ccda747a3d7b1.flac
1808,567098919,Distorted Records,A$AP Rocky,TESTING,http://m801.music.126.net/20230108155200/7e27f19e4d373443ca9e1cbe90e70f1d/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8977923219/20e2/8eab/c39b/977fe622dcb73590e4942cdf9ab77545.mp3
1809,20960172,Don't Give It Up,Lemar,Time To Grow,http://m801.music.126.net/20230108155200/6610fc2dc091490aa6f86c0beb178de8/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/11838513216/3991/35e8/c867/346ea675c9f461bdda439fc36cce86d0.mp3
1810,1424931200,Absent,Priya Darshini,Periphery,http://m8.music.126.net/20230108155201/3b2217ea8e3112d573a9d81c09dab0b0/ymusic/075c/050b/045a/0693471da72aaf7a360d3027849d1e6a.flac
1811,2118025,God Rest Ye Merry Gentlemen,Aimee Mann,One More Drifter in the Snow,http://m8.music.126.net/20230108155200/6a94f07b62aeba76a54a36b91ccf0ec3/ymusic/0008/040c/0159/7bfec117b53fe33dba1963157ce6b19a.mp3
1812,17517298,Sleep With You,Egil Olsen,Nothing Like The Love I Have For You,http://m8.music.126.net/20230108155200/bc8f5103772a033057e25ef8beb2f83b/ymusic/d58a/aef6/e25a/f913555193f0bef1c5b22811dfda5cff.flac
1813,20715523,Faster,Within Temptation,The Unforgiving,http://m8.music.126.net/20230108155200/68e8fe6100ac754ec7014130ddce83af/ymusic/9ffe/17b7/782b/36526a0ad1956dd301eeca71a694cec8.flac
1814,4261576,Under A Violet Moon,Blackmore's Night,The Best of,http://m8.music.126.net/20230108155200/3a5f7afb1477f9c193eed8db16ee7df5/ymusic/f944/2b94/e887/f95f9d64410f4b32871032da6bc27a49.mp3
1815,26275949,White Water,High Highs,Open Season,http://m8.music.126.net/20230108155200/2e8ac0f794261b0bc43398862c57ad3f/ymusic/a167/6ea1/2917/189af8eb740d6fd6ce193254449fa3ac.mp3
1816,1947052601,Worldwide Steppers,Kendrick Lamar,Mr. Morale & The Big Steppers,http://m801.music.126.net/20230108155201/670843935bec4eba33c33b4adc1f95e4/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/19994043115/11c1/11ab/ba54/0f48ff6ace8c504528126b046474c06d.flac
1817,17244529,The Hour of Sleep,Daniel Martin Moore,Stray Age,http://m8.music.126.net/20230108155200/86a76aca00bc3b072aade7acfbf2e60a/ymusic/070c/035d/045e/0f8c171b1f472b4b229f348b2771acdb.mp3
1818,22601314,Baby's On The Way,Luke Bryan,I'll Stay Me,http://m8.music.126.net/20230108155200/96d85691cecd26fafebfc9860cc6bc25/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3066787625/f45c/b798/fa96/94b754e89389897dc34eeb98ccb03384.flac
1819,29794209,"Kiss Me Babe, It's Christmas Time",Owl City,"Kiss Me Babe, It's Christmas Time",http://m8.music.126.net/20230108155200/d5b052af5daa21d3dca30739cf772ac4/ymusic/9af5/df82/5a98/ba6a1a6629f89667ba58141a89df36ef.mp3
1820,20740864,Eversleeping,Xandria,Eversleeping,http://m8.music.126.net/20230108155200/6498e354ebce4bd384d838c7e26c833e/ymusic/4ae9/da28/b3fa/63a73d02d65e11e6b6393b2472804dc4.mp3
1821,566436630,Forget to Forget,SHY Martin,Forget to Forget,http://m8.music.126.net/20230108155200/9f976aaedbb3def3d0fd67e0f8ce47d6/ymusic/bef3/eeec/529f/cd244b3c564578f9ef6a8bb399e05639.mp3
1822,432821335,Jailbird,Shells,Jailbird,http://m801.music.126.net/20230108155200/083f25678feac575473a49d76cff2174/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8693383606/c12c/b8fb/8f5b/b4ceb49e5c7f10853d2e5261c7ce06ac.flac
1823,1457459558,Behold the Light,"White Sun,Samuel J",Behold the Light,http://m8.music.126.net/20230108155201/a23ef34978e1751238033310bd222d18/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/2975628524/fe6b/e4f7/6322/8377013b8f8288562f75137c7ce46933.flac
1824,444803274,Ne bo'ldi,Sevinch Mo'minova,Sevib Yashsayman,http://m8.music.126.net/20230108155200/547a1dab431a4e80111cff731367d44a/ymusic/79ba/9a01/7b70/57d738216162f0ef4444d1982661d9e0.mp3
1825,548145387,Girls Just Wanna Have Fun,"Charlotte Lawrence,Nina Nesbitt,Sasha Alex Sloan",Spotify Singles,http://m8.music.126.net/20230108155201/8ac500f12e21dd983317fda8166b05b7/ymusic/9a3d/f9ef/c848/82cc34d294c483d2f9b5f146b535a8b2.mp3
1826,1424932027,Jahaan,Priya Darshini,Periphery,http://m8.music.126.net/20230108155201/415e9b1f118d07a6cb241fc8e8e87d1f/ymusic/5352/065b/005c/d8f3bf9c4d11fa7fc8fd76c631253bb4.flac
1827,441491066,No Lie,"Sean Paul,Dua Lipa",No Lie,http://m801.music.126.net/20230108155200/7a5960ab114a0d7fddfb916d9c1b2aa0/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/18641344418/c937/7783/4c84/5902dc2b296e51e791a0c3e493cfa564.flac
1828,1872056780,One Night,Griff,One Night,http://m801.music.126.net/20230108155201/3a53bae8d65e38d9340fab0851e1cd9a/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17161135299/df2f/5799/4d51/32e97cbd9e07650c0dabb4fb51ab7223.flac
1829,27591147,Solomon's Song,Luke Thompson,To the Common Dark,http://m8.music.126.net/20230108155200/425e0fcd2a54cdc70c70ec65977ea473/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/3624797686/15ce/42e4/a29b/bdfc116d05bda9e45b54ba366896d29e.flac
1830,20943177,Mr. Carter,"Lil Wayne,Jay-Z",Tha Carter III,http://m8.music.126.net/20230108155200/1b5e6da0e837c296e3d6c3a5badf5b82/ymusic/0008/5108/0309/7b493e1a5dfbe63af9c74cb01968a259.flac
1831,19395222,Oh My Stars,Andrew Belle,The Ladder,http://m801.music.126.net/20230108155200/8ea277bd530077ad86a04fa77e2427f0/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/8690859895/bdc3/40cd/816a/1f55dad22fa1e200227bf24c1fd0c503.flac
1832,1397798124,All I Want for Christmas Is You,"Gabrielle Aplin,Hannah Grace",December,http://m8.music.126.net/20230108155200/3a80efc96a6ff0a533c9e8705b81daf3/ymusic/075c/0253/0f0b/060c24b7d259d3a753c38a01716bb1fd.flac
1833,1316382483,Thursday,Jess Glynne,Thursday,http://m801.music.126.net/20230108155201/a06cb62fc5b5b66e91c426cc355da0a8/jdymusic/obj/wo3DlMOGwrbDjj7DisKw/17094722319/b0b0/650e/c0b9/a26a7b44142f7da9552b08d66fb55f2e.flac
1834,446508126,Far Away,"Ento,Hikaru Station",Far Away,http://m8.music.126.net/20230108155200/bddd6d4791bb72dfc96f74b2ff973b93/ymusic/088b/03dd/7654/08965b94c72859861e2ae40d5e62be0a.mp3
1835,3950250,Jackie Sixty,Black Box Recorder,The Worst Of Black Box Recorder,http://m8.music.126.net/20230108155200/d8525124610bf9f116463e66927c69ae/ymusic/4633/1462/fe3f/808f2058a6dc9f30af7b0a3b74e74077.mp3
1836,21311960,Rest Calm,Nightwish,Imaginaerum,http://m8.music.126.net/20230108155200/efb3712fb706eab07071c7d5ac770307/ymusic/obj/w5zDlMODwrDDiGjCn8Ky/14032034295/74e7/81d2/e478/01ad27d282e99a0be91de258440b4f53.flac
